DisplayName: ObjectModel.can1:mac54/iDrive.Accu@IPS_10.183.155.184,SignalName: ObjectModel.can1:mac54/iDrive.Signal.Accu@IPS_10.183.155.184,Source: RC06,Unit: rev,SignalType: Analog
16:12:2014 16:17:53:990,0.095015677,,,
16:12:2014 16:17:53:990,0,,,
16:12:2014 16:17:54:073,0,,,
16:12:2014 16:17:54:073,0.095015677,,,
16:12:2014 16:17:54:090,0.095015677,,,
16:12:2014 16:17:54:090,0,,,
16:12:2014 16:17:54:107,0,,,
16:12:2014 16:17:54:107,0.095015677,,,
16:12:2014 16:17:54:141,0.095015677,,,
16:12:2014 16:17:54:141,0,,,
16:12:2014 16:17:54:156,0,,,
16:12:2014 16:17:54:156,0.095015677,,,
16:12:2014 16:17:54:173,0.095015677,,,
16:12:2014 16:17:54:173,0,,,
16:12:2014 16:17:54:204,0,,,
16:12:2014 16:17:54:204,0.095015677,,,
16:12:2014 16:17:54:222,0.095015677,,,
16:12:2014 16:17:54:222,0,,,
16:12:2014 16:17:54:238,0,,,
16:12:2014 16:17:54:238,0.095015677,,,
16:12:2014 16:17:54:255,0.095015677,,,
16:12:2014 16:17:54:255,0,,,
16:12:2014 16:17:54:287,0,,,
16:12:2014 16:17:54:287,0.095015677,,,
16:12:2014 16:17:54:303,0.095015677,,,
16:12:2014 16:17:54:303,0,,,
16:12:2014 16:17:54:479,0,,,
16:12:2014 16:17:54:479,0.095015677,,,
16:12:2014 16:17:54:495,0.095015677,,,
16:12:2014 16:17:54:495,0,,,
16:12:2014 16:17:54:527,0,,,
16:12:2014 16:17:54:527,0.095015677,,,
16:12:2014 16:17:54:543,0.095015677,,,
16:12:2014 16:17:54:543,0,,,
16:12:2014 16:17:54:575,0,,,
16:12:2014 16:17:54:575,0.095015677,,,
16:12:2014 16:17:54:591,0.095015677,,,
16:12:2014 16:17:54:591,0,,,
16:12:2014 16:17:54:655,0,,,
16:12:2014 16:17:54:655,0.095015677,,,
16:12:2014 16:17:54:672,0.095015677,,,
16:12:2014 16:17:54:672,0,,,
16:12:2014 16:17:54:689,0,,,
16:12:2014 16:17:54:689,0.095015677,,,
16:12:2014 16:17:54:706,0.095015677,,,
16:12:2014 16:17:54:706,0,,,
16:12:2014 16:17:54:843,0,,,
16:12:2014 16:17:54:843,0.095015677,,,
16:12:2014 16:17:54:860,0.095015677,,,
16:12:2014 16:17:54:860,0,,,
16:12:2014 16:17:54:894,0,,,
16:12:2014 16:17:54:894,0.095015677,,,
16:12:2014 16:17:54:911,0.095015677,,,
16:12:2014 16:17:54:911,0,,,
16:12:2014 16:17:54:928,0,,,
16:12:2014 16:17:54:928,0.095015677,,,
16:12:2014 16:17:54:945,0.095015677,,,
16:12:2014 16:17:54:945,0,,,
16:12:2014 16:17:54:983,0,,,
16:12:2014 16:17:54:983,0.095015677,,,
16:12:2014 16:17:55:000,0.095015677,,,
16:12:2014 16:17:55:000,0,,,
16:12:2014 16:17:55:017,0,,,
16:12:2014 16:17:55:017,0.095015677,,,
16:12:2014 16:17:55:034,0.095015677,,,
16:12:2014 16:17:55:034,0,,,
16:12:2014 16:17:55:291,0,,,
16:12:2014 16:17:55:291,0.095015677,,,
16:12:2014 16:17:55:307,0.095015677,,,
16:12:2014 16:17:55:307,0,,,
16:12:2014 16:17:55:324,0,,,
16:12:2014 16:17:55:324,0.095015677,,,
16:12:2014 16:17:55:358,0.095015677,,,
16:12:2014 16:17:55:358,0,,,
16:12:2014 16:17:55:375,0,,,
16:12:2014 16:17:55:375,0.095015677,,,
16:12:2014 16:17:55:393,0.095015677,,,
16:12:2014 16:17:55:393,0,,,
16:12:2014 16:17:55:430,0,,,
16:12:2014 16:17:55:430,0.095015677,,,
16:12:2014 16:17:55:446,0.095015677,,,
16:12:2014 16:17:55:446,0,,,
16:12:2014 16:17:55:464,0,,,
16:12:2014 16:17:55:464,0.095015677,,,
16:12:2014 16:17:55:481,0.095015677,,,
16:12:2014 16:17:55:481,0,,,
16:12:2014 16:17:55:498,0,,,
16:12:2014 16:17:55:498,0.095015677,,,
16:12:2014 16:17:55:515,0.095015677,,,
16:12:2014 16:17:55:515,0,,,
16:12:2014 16:17:55:768,0,,,
16:12:2014 16:17:55:768,0.095015677,,,
16:12:2014 16:17:55:784,0.095015677,,,
16:12:2014 16:17:55:784,0,,,
16:12:2014 16:17:55:816,0,,,
16:12:2014 16:17:55:816,0.095015677,,,
16:12:2014 16:17:55:832,0.095015677,,,
16:12:2014 16:17:55:832,0,,,
16:12:2014 16:17:55:864,0,,,
16:12:2014 16:17:55:864,0.095015677,,,
16:12:2014 16:17:55:881,0.095015677,,,
16:12:2014 16:17:55:881,0,,,
16:12:2014 16:17:55:913,0,,,
16:12:2014 16:17:55:913,0.095015677,,,
16:12:2014 16:17:55:929,0.095015677,,,
16:12:2014 16:17:55:929,0,,,
16:12:2014 16:17:55:945,0,,,
16:12:2014 16:17:55:945,0.095015677,,,
16:12:2014 16:17:55:961,0.095015677,,,
16:12:2014 16:17:55:961,0,,,
16:12:2014 16:17:56:025,0,,,
16:12:2014 16:17:56:025,0.095015677,,,
16:12:2014 16:17:56:042,0.095015677,,,
16:12:2014 16:17:56:042,0,,,
16:12:2014 16:17:56:226,0,,,
16:12:2014 16:17:56:226,0.095015677,,,
16:12:2014 16:17:56:262,0.095015677,,,
16:12:2014 16:17:56:262,0,,,
16:12:2014 16:17:56:278,0,,,
16:12:2014 16:17:56:278,0.095015677,,,
16:12:2014 16:17:56:295,0.095015677,,,
16:12:2014 16:17:56:295,0,,,
16:12:2014 16:17:56:312,0,,,
16:12:2014 16:17:56:312,0.095015677,,,
16:12:2014 16:17:56:329,0.095015677,,,
16:12:2014 16:17:56:329,0,,,
16:12:2014 16:17:56:346,0,,,
16:12:2014 16:17:56:346,0.095015677,,,
16:12:2014 16:17:56:380,0.095015677,,,
16:12:2014 16:17:56:380,0,,,
16:12:2014 16:17:56:397,0,,,
16:12:2014 16:17:56:397,0.095015677,,,
16:12:2014 16:17:56:414,0.095015677,,,
16:12:2014 16:17:56:414,0,,,
16:12:2014 16:17:56:448,0,,,
16:12:2014 16:17:56:448,0.095015677,,,
16:12:2014 16:17:56:466,0.095015677,,,
16:12:2014 16:17:56:466,0,,,
16:12:2014 16:17:56:485,0,,,
16:12:2014 16:17:56:485,0.095015677,,,
16:12:2014 16:17:56:519,0.095015677,,,
16:12:2014 16:17:56:519,0,,,
16:12:2014 16:17:56:604,0,,,
16:12:2014 16:17:56:604,0.095015677,,,
16:12:2014 16:17:56:621,0.095015677,,,
16:12:2014 16:17:56:621,0,,,
16:12:2014 16:17:56:760,0,,,
16:12:2014 16:17:56:760,0.095015677,,,
16:12:2014 16:17:56:777,0.095015677,,,
16:12:2014 16:17:56:777,0,,,
16:12:2014 16:17:56:794,0,,,
16:12:2014 16:17:56:794,0.095015677,,,
16:12:2014 16:17:56:812,0.095015677,,,
16:12:2014 16:17:56:812,0,,,
16:12:2014 16:17:56:846,0,,,
16:12:2014 16:17:56:846,0.095015677,,,
16:12:2014 16:17:56:863,0.095015677,,,
16:12:2014 16:17:56:863,0,,,
16:12:2014 16:17:56:897,0,,,
16:12:2014 16:17:56:897,0.095015677,,,
16:12:2014 16:17:56:914,0.095015677,,,
16:12:2014 16:17:56:914,0,,,
16:12:2014 16:17:56:931,0,,,
16:12:2014 16:17:56:931,0.095015677,,,
16:12:2014 16:17:56:950,0.095015677,,,
16:12:2014 16:17:56:950,0,,,
16:12:2014 16:17:57:031,0,,,
16:12:2014 16:17:57:031,0.095015677,,,
16:12:2014 16:17:57:047,0.095015677,,,
16:12:2014 16:17:57:047,0,,,
16:12:2014 16:17:57:097,0,,,
16:12:2014 16:17:57:097,0.095015677,,,
16:12:2014 16:17:57:114,0.095015677,,,
16:12:2014 16:17:57:114,0,,,
16:12:2014 16:17:57:148,0,,,
16:12:2014 16:17:57:148,0.095015677,,,
16:12:2014 16:17:57:165,0.095015677,,,
16:12:2014 16:17:57:165,0,,,
16:12:2014 16:17:57:375,0,,,
16:12:2014 16:17:57:375,0.095015677,,,
16:12:2014 16:17:57:391,0.095015677,,,
16:12:2014 16:17:57:391,0,,,
16:12:2014 16:17:57:422,0,,,
16:12:2014 16:17:57:422,0.095015677,,,
16:12:2014 16:17:57:438,0.095015677,,,
16:12:2014 16:17:57:438,0,,,
16:12:2014 16:17:57:471,0,,,
16:12:2014 16:17:57:471,0.095015677,,,
16:12:2014 16:17:57:488,0.095015677,,,
16:12:2014 16:17:57:488,0,,,
16:12:2014 16:17:57:505,0,,,
16:12:2014 16:17:57:505,0.095015677,,,
16:12:2014 16:17:57:539,0.095015677,,,
16:12:2014 16:17:57:539,0,,,
16:12:2014 16:17:57:558,0,,,
16:12:2014 16:17:57:558,0.095015677,,,
16:12:2014 16:17:57:574,0.095015677,,,
16:12:2014 16:17:57:574,0,,,
16:12:2014 16:17:57:641,0,,,
16:12:2014 16:17:57:641,0.095015677,,,
16:12:2014 16:17:57:658,0.095015677,,,
16:12:2014 16:17:57:658,0,,,
16:12:2014 16:17:57:945,0,,,
16:12:2014 16:17:57:945,0.095015677,,,
16:12:2014 16:17:57:963,0,,,
16:12:2014 16:17:57:979,0.095015677,,,
16:12:2014 16:17:57:979,0,,,
16:12:2014 16:17:57:996,0,,,
16:12:2014 16:17:57:996,0.095015677,,,
16:12:2014 16:17:58:013,0.095015677,,,
16:12:2014 16:17:58:013,0,,,
16:12:2014 16:17:58:046,0,,,
16:12:2014 16:17:58:046,0.095015677,,,
16:12:2014 16:17:58:063,0.095015677,,,
16:12:2014 16:17:58:063,0,,,
16:12:2014 16:17:58:080,0,,,
16:12:2014 16:17:58:080,0.095015677,,,
16:12:2014 16:17:58:098,0.095015677,,,
16:12:2014 16:17:58:098,0,,,
16:12:2014 16:17:58:403,0,,,
16:12:2014 16:17:58:523,0,,,
16:12:2014 16:17:58:523,0.095015677,,,
16:12:2014 16:17:58:555,0.095015677,,,
16:12:2014 16:17:58:555,0,,,
16:12:2014 16:17:58:571,0,,,
16:12:2014 16:17:58:571,0.095015677,,,
16:12:2014 16:17:58:587,0.095015677,,,
16:12:2014 16:17:58:587,0,,,
16:12:2014 16:17:58:619,0,,,
16:12:2014 16:17:58:619,0.095015677,,,
16:12:2014 16:17:58:635,0.095015677,,,
16:12:2014 16:17:58:635,0,,,
16:12:2014 16:17:58:651,0,,,
16:12:2014 16:17:58:651,0.095015677,,,
16:12:2014 16:17:58:683,0.095015677,,,
16:12:2014 16:17:58:683,0,,,
16:12:2014 16:17:58:700,0,,,
16:12:2014 16:17:58:700,0.095015677,,,
16:12:2014 16:17:58:717,0.095015677,,,
16:12:2014 16:17:58:717,0,,,
16:12:2014 16:17:58:968,0,,,
16:12:2014 16:17:58:968,0.095015677,,,
16:12:2014 16:17:59:000,0.095015677,,,
16:12:2014 16:17:59:000,0,,,
16:12:2014 16:17:59:016,0,,,
16:12:2014 16:17:59:016,0.095015677,,,
16:12:2014 16:17:59:032,0.095015677,,,
16:12:2014 16:17:59:032,0,,,
16:12:2014 16:17:59:064,0,,,
16:12:2014 16:17:59:064,0.095015677,,,
16:12:2014 16:17:59:080,0.095015677,,,
16:12:2014 16:17:59:080,0,,,
16:12:2014 16:17:59:096,0,,,
16:12:2014 16:17:59:096,0.095015677,,,
16:12:2014 16:17:59:128,0.095015677,,,
16:12:2014 16:17:59:128,0,,,
16:12:2014 16:17:59:194,0,,,
16:12:2014 16:17:59:194,0.095015677,,,
16:12:2014 16:17:59:211,0.095015677,,,
16:12:2014 16:17:59:211,0,,,
16:12:2014 16:17:59:227,0,,,
16:12:2014 16:17:59:227,0.095015677,,,
16:12:2014 16:17:59:244,0.095015677,,,
16:12:2014 16:17:59:244,0,,,
16:12:2014 16:17:59:553,0,,,
16:12:2014 16:17:59:574,0,,,
16:12:2014 16:17:59:574,0.095015677,,,
16:12:2014 16:17:59:608,0.095015677,,,
16:12:2014 16:17:59:608,0,,,
16:12:2014 16:17:59:642,0,,,
16:12:2014 16:17:59:642,0.095015677,,,
16:12:2014 16:17:59:659,0.095015677,,,
16:12:2014 16:17:59:659,0,,,
16:12:2014 16:17:59:676,0,,,
16:12:2014 16:17:59:676,0.095015677,,,
16:12:2014 16:17:59:693,0.095015677,,,
16:12:2014 16:17:59:693,0,,,
16:12:2014 16:17:59:727,0,,,
16:12:2014 16:17:59:727,0.095015677,,,
16:12:2014 16:17:59:744,0.095015677,,,
16:12:2014 16:17:59:744,0,,,
16:12:2014 16:17:59:861,0,,,
16:12:2014 16:17:59:861,0.095015677,,,
16:12:2014 16:17:59:877,0.095015677,,,
16:12:2014 16:17:59:877,0,,,
16:12:2014 16:18:00:176,0,,,
16:12:2014 16:18:00:176,0.095015677,,,
16:12:2014 16:18:00:183,0,,,
16:12:2014 16:18:00:193,0.095015677,,,
16:12:2014 16:18:00:193,0,,,
16:12:2014 16:18:00:297,0,,,
16:12:2014 16:18:00:297,0.095015677,,,
16:12:2014 16:18:00:314,0.095015677,,,
16:12:2014 16:18:00:314,0,,,
16:12:2014 16:18:00:382,0,,,
16:12:2014 16:18:00:382,0.095015677,,,
16:12:2014 16:18:00:414,0.095015677,,,
16:12:2014 16:18:00:414,0,,,
16:12:2014 16:18:00:526,0,,,
16:12:2014 16:18:00:526,0.095015677,,,
16:12:2014 16:18:00:542,0.095015677,,,
16:12:2014 16:18:00:542,0,,,
16:12:2014 16:18:00:558,0,,,
16:12:2014 16:18:00:558,0.095015677,,,
16:12:2014 16:18:00:574,0.095015677,,,
16:12:2014 16:18:00:574,0,,,
16:12:2014 16:18:00:654,0,,,
16:12:2014 16:18:00:654,0.095015677,,,
16:12:2014 16:18:00:670,0.095015677,,,
16:12:2014 16:18:00:670,0,,,
16:12:2014 16:18:00:973,0,,,
16:12:2014 16:18:00:977,0,,,
16:12:2014 16:18:00:977,0.095015677,,,
16:12:2014 16:18:00:994,0.095015677,,,
16:12:2014 16:18:00:994,0,,,
16:12:2014 16:18:01:013,0,,,
16:12:2014 16:18:01:013,0.095015677,,,
16:12:2014 16:18:01:030,0.095015677,,,
16:12:2014 16:18:01:030,0,,,
16:12:2014 16:18:01:177,0,,,
16:12:2014 16:18:01:177,0.095015677,,,
16:12:2014 16:18:01:194,0.095015677,,,
16:12:2014 16:18:01:194,0,,,
16:12:2014 16:18:01:367,0,,,
16:12:2014 16:18:01:367,0.095015677,,,
16:12:2014 16:18:01:385,0.095015677,,,
16:12:2014 16:18:01:385,0,,,
16:12:2014 16:18:01:402,0,,,
16:12:2014 16:18:01:402,0.095015677,,,
16:12:2014 16:18:01:436,0.095015677,,,
16:12:2014 16:18:01:436,0,,,
16:12:2014 16:18:01:453,0,,,
16:12:2014 16:18:01:453,0.095015677,,,
16:12:2014 16:18:01:470,0.095015677,,,
16:12:2014 16:18:01:470,0,,,
16:12:2014 16:18:01:504,0,,,
16:12:2014 16:18:01:504,0.095015677,,,
16:12:2014 16:18:01:522,0.095015677,,,
16:12:2014 16:18:01:522,0,,,
16:12:2014 16:18:01:728,0,,,
16:12:2014 16:18:01:728,0.095015677,,,
16:12:2014 16:18:01:746,0.095015677,,,
16:12:2014 16:18:01:746,0,,,
16:12:2014 16:18:01:782,0,,,
16:12:2014 16:18:01:782,0.095015677,,,
16:12:2014 16:18:01:799,0.095015677,,,
16:12:2014 16:18:01:799,0,,,
16:12:2014 16:18:01:816,0,,,
16:12:2014 16:18:01:816,0.095015677,,,
16:12:2014 16:18:01:833,0.095015677,,,
16:12:2014 16:18:01:833,0,,,
16:12:2014 16:18:01:865,0,,,
16:12:2014 16:18:01:865,0.095015677,,,
16:12:2014 16:18:01:881,0.095015677,,,
16:12:2014 16:18:01:881,0,,,
16:12:2014 16:18:01:898,0,,,
16:12:2014 16:18:01:898,0.095015677,,,
16:12:2014 16:18:01:914,0.095015677,,,
16:12:2014 16:18:01:914,0,,,
16:12:2014 16:18:01:946,0,,,
16:12:2014 16:18:01:946,0.095015677,,,
16:12:2014 16:18:01:962,0.095015677,,,
16:12:2014 16:18:01:962,0,,,
16:12:2014 16:18:01:978,0,,,
16:12:2014 16:18:01:979,0.095015677,,,
16:12:2014 16:18:02:011,0.095015677,,,
16:12:2014 16:18:02:011,0,,,
16:12:2014 16:18:02:191,0,,,
16:12:2014 16:18:02:191,0.095015677,,,
16:12:2014 16:18:02:208,0.095015677,,,
16:12:2014 16:18:02:208,0,,,
16:12:2014 16:18:02:225,0,,,
16:12:2014 16:18:02:225,0.095015677,,,
16:12:2014 16:18:02:243,0.095015677,,,
16:12:2014 16:18:02:243,0,,,
16:12:2014 16:18:02:310,0,,,
16:12:2014 16:18:02:310,0.095015677,,,
16:12:2014 16:18:02:343,0.095015677,,,
16:12:2014 16:18:02:343,0,,,
16:12:2014 16:18:02:359,0,,,
16:12:2014 16:18:02:359,0.095015677,,,
16:12:2014 16:18:02:375,0.095015677,,,
16:12:2014 16:18:02:375,0,,,
16:12:2014 16:18:02:440,0,,,
16:12:2014 16:18:02:440,0.095015677,,,
16:12:2014 16:18:02:457,0.095015677,,,
16:12:2014 16:18:02:457,0,,,
16:12:2014 16:18:02:749,0,,,
16:12:2014 16:18:02:749,0.095015677,,,
16:12:2014 16:18:02:765,0,,,
16:12:2014 16:18:02:767,0.095015677,,,
16:12:2014 16:18:02:767,0,,,
16:12:2014 16:18:02:800,0,,,
16:12:2014 16:18:02:800,0.095015677,,,
16:12:2014 16:18:02:817,0.095015677,,,
16:12:2014 16:18:02:817,0,,,
16:12:2014 16:18:02:854,0,,,
16:12:2014 16:18:02:854,0.095015677,,,
16:12:2014 16:18:02:870,0.095015677,,,
16:12:2014 16:18:02:870,0,,,
16:12:2014 16:18:02:886,0,,,
16:12:2014 16:18:02:886,0.095015677,,,
16:12:2014 16:18:02:918,0.095015677,,,
16:12:2014 16:18:02:918,0,,,
16:12:2014 16:18:02:934,0,,,
16:12:2014 16:18:02:934,0.095015677,,,
16:12:2014 16:18:02:951,0.095015677,,,
16:12:2014 16:18:02:951,0,,,
16:12:2014 16:18:02:983,0,,,
16:12:2014 16:18:02:983,0.095015677,,,
16:12:2014 16:18:02:999,0.095015677,,,
16:12:2014 16:18:02:999,0,,,
16:12:2014 16:18:03:031,0,,,
16:12:2014 16:18:03:031,0.095015677,,,
16:12:2014 16:18:03:048,0.095015677,,,
16:12:2014 16:18:03:048,0,,,
16:12:2014 16:18:03:133,0,,,
16:12:2014 16:18:03:133,0.095015677,,,
16:12:2014 16:18:03:168,0.095015677,,,
16:12:2014 16:18:03:168,0,,,
16:12:2014 16:18:03:236,0,,,
16:12:2014 16:18:03:236,0.095015677,,,
16:12:2014 16:18:03:255,0.095015677,,,
16:12:2014 16:18:03:255,0,,,
16:12:2014 16:18:03:305,0,,,
16:12:2014 16:18:03:305,0.095015677,,,
16:12:2014 16:18:03:321,0.095015677,,,
16:12:2014 16:18:03:321,0,,,
16:12:2014 16:18:03:625,0,,,
16:12:2014 16:18:03:837,0,,,
16:12:2014 16:18:03:837,0.095015677,,,
16:12:2014 16:18:03:869,0.095015677,,,
16:12:2014 16:18:03:869,0,,,
16:12:2014 16:18:03:885,0,,,
16:12:2014 16:18:03:885,0.095015677,,,
16:12:2014 16:18:03:902,0.095015677,,,
16:12:2014 16:18:03:902,0,,,
16:12:2014 16:18:03:934,0,,,
16:12:2014 16:18:03:934,0.095015677,,,
16:12:2014 16:18:03:950,0.095015677,,,
16:12:2014 16:18:03:950,0,,,
16:12:2014 16:18:03:967,0,,,
16:12:2014 16:18:03:967,0.095015677,,,
16:12:2014 16:18:03:999,0.095015677,,,
16:12:2014 16:18:03:999,0,,,
16:12:2014 16:18:04:015,0,,,
16:12:2014 16:18:04:015,0.095015677,,,
16:12:2014 16:18:04:031,0.095015677,,,
16:12:2014 16:18:04:031,0,,,
16:12:2014 16:18:04:063,0,,,
16:12:2014 16:18:04:063,0.095015677,,,
16:12:2014 16:18:04:080,0.095015677,,,
16:12:2014 16:18:04:080,0,,,
16:12:2014 16:18:04:097,0,,,
16:12:2014 16:18:04:097,0.095015677,,,
16:12:2014 16:18:04:131,0.095015677,,,
16:12:2014 16:18:04:131,0,,,
16:12:2014 16:18:04:149,0,,,
16:12:2014 16:18:04:149,0.095015677,,,
16:12:2014 16:18:04:166,0.095015677,,,
16:12:2014 16:18:04:166,0,,,
16:12:2014 16:18:04:199,0,,,
16:12:2014 16:18:04:199,0.095015677,,,
16:12:2014 16:18:04:215,0.095015677,,,
16:12:2014 16:18:04:215,0,,,
16:12:2014 16:18:04:231,0,,,
16:12:2014 16:18:04:231,0.095015677,,,
16:12:2014 16:18:04:247,0.095015677,,,
16:12:2014 16:18:04:247,0,,,
16:12:2014 16:18:04:279,0,,,
16:12:2014 16:18:04:279,0.095015677,,,
16:12:2014 16:18:04:295,0.095015677,,,
16:12:2014 16:18:04:295,0,,,
16:12:2014 16:18:04:361,0,,,
16:12:2014 16:18:04:361,0.095015677,,,
16:12:2014 16:18:04:378,0.095015677,,,
16:12:2014 16:18:04:378,0,,,
16:12:2014 16:18:04:619,0,,,
16:12:2014 16:18:04:619,0.095015677,,,
16:12:2014 16:18:04:636,0.095015677,,,
16:12:2014 16:18:04:636,0,,,
16:12:2014 16:18:04:748,0,,,
16:12:2014 16:18:04:748,0.095015677,,,
16:12:2014 16:18:04:764,0.095015677,,,
16:12:2014 16:18:04:764,0,,,
16:12:2014 16:18:04:780,0,,,
16:12:2014 16:18:04:780,0.095015677,,,
16:12:2014 16:18:04:796,0.095015677,,,
16:12:2014 16:18:04:796,0,,,
16:12:2014 16:18:04:828,0,,,
16:12:2014 16:18:04:828,0.095015677,,,
16:12:2014 16:18:04:844,0.095015677,,,
16:12:2014 16:18:04:844,0,,,
16:12:2014 16:18:05:145,0,,,
16:12:2014 16:18:05:277,0,,,
16:12:2014 16:18:05:277,0.095015677,,,
16:12:2014 16:18:05:293,0.095015677,,,
16:12:2014 16:18:05:293,0,,,
16:12:2014 16:18:05:310,0,,,
16:12:2014 16:18:05:310,0.095015677,,,
16:12:2014 16:18:05:327,0.095015677,,,
16:12:2014 16:18:05:327,0,,,
16:12:2014 16:18:05:447,0,,,
16:12:2014 16:18:05:447,0.095015677,,,
16:12:2014 16:18:05:498,0.095015677,,,
16:12:2014 16:18:05:498,0,,,
16:12:2014 16:18:05:532,0,,,
16:12:2014 16:18:05:532,0.095015677,,,
16:12:2014 16:18:05:550,0.095015677,,,
16:12:2014 16:18:05:550,0,,,
16:12:2014 16:18:05:566,0,,,
16:12:2014 16:18:05:566,0.095015677,,,
16:12:2014 16:18:05:600,0.095015677,,,
16:12:2014 16:18:05:600,0,,,
16:12:2014 16:18:05:616,0,,,
16:12:2014 16:18:05:616,0.095015677,,,
16:12:2014 16:18:05:632,0.095015677,,,
16:12:2014 16:18:05:632,0,,,
16:12:2014 16:18:05:664,0,,,
16:12:2014 16:18:05:664,0.095015677,,,
16:12:2014 16:18:05:680,0.095015677,,,
16:12:2014 16:18:05:680,0,,,
16:12:2014 16:18:05:696,0,,,
16:12:2014 16:18:05:696,0.095015677,,,
16:12:2014 16:18:05:730,0.095015677,,,
16:12:2014 16:18:05:730,0,,,
16:12:2014 16:18:05:747,0,,,
16:12:2014 16:18:05:747,0.095015677,,,
16:12:2014 16:18:05:766,0.095015677,,,
16:12:2014 16:18:05:766,0,,,
16:12:2014 16:18:05:835,0,,,
16:12:2014 16:18:05:835,0.095015677,,,
16:12:2014 16:18:05:852,0.095015677,,,
16:12:2014 16:18:05:852,0,,,
16:12:2014 16:18:05:869,0,,,
16:12:2014 16:18:05:869,0.095015677,,,
16:12:2014 16:18:05:886,0.095015677,,,
16:12:2014 16:18:05:886,0,,,
16:12:2014 16:18:05:920,0,,,
16:12:2014 16:18:05:920,0.095015677,,,
16:12:2014 16:18:05:937,0.095015677,,,
16:12:2014 16:18:05:937,0,,,
16:12:2014 16:18:06:239,0,,,
16:12:2014 16:18:06:239,0.095015677,,,
16:12:2014 16:18:06:245,0,,,
16:12:2014 16:18:06:255,0.095015677,,,
16:12:2014 16:18:06:255,0,,,
16:12:2014 16:18:06:287,0,,,
16:12:2014 16:18:06:287,0.095015677,,,
16:12:2014 16:18:06:303,0.095015677,,,
16:12:2014 16:18:06:303,0,,,
16:12:2014 16:18:06:319,0,,,
16:12:2014 16:18:06:319,0.095015677,,,
16:12:2014 16:18:06:335,0.095015677,,,
16:12:2014 16:18:06:335,0,,,
16:12:2014 16:18:06:367,0,,,
16:12:2014 16:18:06:367,0.095015677,,,
16:12:2014 16:18:06:383,0.095015677,,,
16:12:2014 16:18:06:383,0,,,
16:12:2014 16:18:06:399,0,,,
16:12:2014 16:18:06:399,0.095015677,,,
16:12:2014 16:18:06:431,0.095015677,,,
16:12:2014 16:18:06:431,0,,,
16:12:2014 16:18:06:447,0,,,
16:12:2014 16:18:06:447,0.095015677,,,
16:12:2014 16:18:06:463,0.095015677,,,
16:12:2014 16:18:06:463,0,,,
16:12:2014 16:18:06:495,0,,,
16:12:2014 16:18:06:495,0.095015677,,,
16:12:2014 16:18:06:511,0.095015677,,,
16:12:2014 16:18:06:511,0,,,
16:12:2014 16:18:06:527,0,,,
16:12:2014 16:18:06:527,0.095015677,,,
16:12:2014 16:18:06:559,0.095015677,,,
16:12:2014 16:18:06:559,0,,,
16:12:2014 16:18:06:575,0,,,
16:12:2014 16:18:06:575,0.095015677,,,
16:12:2014 16:18:06:591,0.095015677,,,
16:12:2014 16:18:06:591,0,,,
16:12:2014 16:18:06:623,0,,,
16:12:2014 16:18:06:623,0.095015677,,,
16:12:2014 16:18:06:640,0.095015677,,,
16:12:2014 16:18:06:640,0,,,
16:12:2014 16:18:06:657,0,,,
16:12:2014 16:18:06:657,0.095015677,,,
16:12:2014 16:18:06:691,0.095015677,,,
16:12:2014 16:18:06:691,0,,,
16:12:2014 16:18:06:710,0,,,
16:12:2014 16:18:06:710,0.095015677,,,
16:12:2014 16:18:06:726,0.095015677,,,
16:12:2014 16:18:06:726,0,,,
16:12:2014 16:18:06:981,0,,,
16:12:2014 16:18:06:981,0.095015677,,,
16:12:2014 16:18:07:013,0.095015677,,,
16:12:2014 16:18:07:013,0,,,
16:12:2014 16:18:07:078,0,,,
16:12:2014 16:18:07:078,0.095015677,,,
16:12:2014 16:18:07:094,0.095015677,,,
16:12:2014 16:18:07:094,0,,,
16:12:2014 16:18:07:110,0,,,
16:12:2014 16:18:07:110,0.095015677,,,
16:12:2014 16:18:07:143,0.095015677,,,
16:12:2014 16:18:07:143,0,,,
16:12:2014 16:18:07:225,0,,,
16:12:2014 16:18:07:225,0.095015677,,,
16:12:2014 16:18:07:259,0.095015677,,,
16:12:2014 16:18:07:259,0,,,
16:12:2014 16:18:07:276,0,,,
16:12:2014 16:18:07:276,0.095015677,,,
16:12:2014 16:18:07:293,0.095015677,,,
16:12:2014 16:18:07:293,0,,,
16:12:2014 16:18:07:326,0,,,
16:12:2014 16:18:07:326,0.095015677,,,
16:12:2014 16:18:07:343,0.095015677,,,
16:12:2014 16:18:07:343,0,,,
16:12:2014 16:18:07:360,0,,,
16:12:2014 16:18:07:360,0.095015677,,,
16:12:2014 16:18:07:394,0.095015677,,,
16:12:2014 16:18:07:394,0,,,
16:12:2014 16:18:07:411,0,,,
16:12:2014 16:18:07:411,0.095015677,,,
16:12:2014 16:18:07:430,0.095015677,,,
16:12:2014 16:18:07:430,0,,,
16:12:2014 16:18:07:464,0,,,
16:12:2014 16:18:07:464,0.095015677,,,
16:12:2014 16:18:07:481,0.095015677,,,
16:12:2014 16:18:07:481,0,,,
16:12:2014 16:18:07:498,0,,,
16:12:2014 16:18:07:498,0.095015677,,,
16:12:2014 16:18:07:515,0.095015677,,,
16:12:2014 16:18:07:515,0,,,
16:12:2014 16:18:07:532,0,,,
